tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
1997-W-WT-USA-04A-1997,Amelia Island,Clay,56,W,19970407,052,200096,11,,Mary Pierce,R,178,FRA,22.2258726899,15,1552,200017,2,,Arantxa Sanchez Vicario,R,,ESP,25.3032169747,5,3113,6-2 6-1,3,QF
1997-W-WT-USA-12A-1997,Hilton Head,Clay,56,W,19970331,051,200652,4,,Monica Seles,L,,USA,23.3264887064,5,3231,200081,7,,Anke Huber,R,,GER,22.3216974675,7,2538,6-3 6-0,3,QF
1997-W-WT-USA-10A-1997,Philadelphia,Carpet,28,W,19971110,021,200001,1,,Martina Hingis,R,170,SUI,17.1115674196,1,6158,200081,,,Anke Huber,R,,GER,22.9349760438,12,1809,7-6 5-7 6-4,3,QF
1997-W-WT-SUI-01A-1997,Zurich,Hard,28,W,19971012,026,200128,4,,Lindsay Davenport,R,189,USA,21.3470225873,6,2911,200539,2,,Jana Novotna,R,,CZE,29.029431896,2,3816,6-4 6-1,3,SF
1983-W-SL-USA-01A-1983,US Open,Hard,128,G,19830830,124,200259,2,,Chris Evert,R,,USA,,,,200348,8,,Hana Mandlikova,R,,AUS,,,,6-4 6-3,3,QF
1983-W-WT-FRG-01A-1983,German Open,Clay,56,W,19830516,053,200259,1,,Chris Evert,R,,USA,,,,200377,8,,Helena Sukova,R,,CZE,,,,6-3 7-6,3,SF
1983-W-WT-GBR-02A-1983,Eastbourne,Grass,64,W,19830613,061,200293,1,,Martina Navratilova,L,173,USA,,,,200404,10,,Zina Garrison,U,,USA,,,,6-2 6-3,3,SF
1984-W-SL-USA-01A-1984,US Open,Hard,128,G,19840828,121,200293,1,,Martina Navratilova,L,173,USA,27.8576317591,1,,200377,,,Helena Sukova,R,,CZE,19.5071868583,18,,6-3 6-3,3,QF
1984-W-WT-USA-12A-1984,Virginia Slims Championships,Carpet,16,W,19840228,015,200293,1,,Martina Navratilova,L,173,USA,27.3593429158,,,200259,2,,Chris Evert,R,,USA,29.1854893908,,,6-3 7-5 6-1,3,F
1980-W-WT-AUS-01A-1980,Sydney,Grass,56,W,19801201,049,200360,6,,Pam Shriver,R,,USA,,,,200293,1,,Martina Navratilova,L,173,USA,,,,6-4 6-3,3,QF
1981-W-SL-GBR-01A-1981,Wimbledon,Grass,96,G,19810622,094,200348,2,,Hana Mandlikova,R,,AUS,,,,200293,4,,Martina Navratilova,L,173,USA,,,,7-5 4-6 6-1,3,SF
1981-W-WT-USA-01A-1981,Landover,Carpet,5,W,19810107,004,200360,,,Pam Shriver,R,,USA,,,,200259,2,,Chris Evert,R,,USA,,,,&nbsp;,3,R32
1986-W-WT-USA-23A-1986,Los Angeles,Hard,56,W,19860811,054,200259,2,,Chris Evert,R,,USA,31.6386036961,2,,200360,4,,Pam Shriver,R,,USA,24.1040383299,6,,6-4 6-4,3,SF
1986-W-WT-USA-32A-1986,Virginia Slims Championships,Carpet,16,W,19861117,012,200414,2,,Steffi Graf,R,,GER,17.4264202601,3,,200401,7,,Manuela Maleeva Fragniere,R,,SUI,19.7563312799,8,,3-6 6-3 7-5,3,QF
1986-W-WT-USA-11A-1986,Virginia Slims Championships,Carpet,16,W,19860317,015,200293,1,,Martina Navratilova,L,173,USA,29.4099931554,1,,200348,5,,Hana Mandlikova,R,,AUS,24.0711841205,5,,6-2 6-0 3-6 6-1,3,F
1987-W-WT-USA-13A-1987,Amelia Island,Clay,56,W,19870413,044,200572,5,,Gabriela Sabatini,R,,ARG,16.9089664613,10,68,200597,12,,Mary Joe Fernandez,R,,USA,15.6495550992,19,33,6-1 6-4,3,R16
1987-W-WT-GBR-02A-1987,Eastbourne,Grass,64,W,19870615,058,200360,4,,Pam Shriver,R,,USA,24.9472963723,6,106,200572,5,,Gabriela Sabatini,R,,ARG,17.0814510609,8,75,6-3 6-3,3,QF
1987-W-WT-SUI-01A-1987,European Open,Clay,56,W,19870518,049,200259,1,,Chris Evert,R,,USA,32.4052019165,3,172,200597,7,,Mary Joe Fernandez,R,,USA,15.7453798768,18,33,7-6 6-1,3,QF
1987-W-WT-USA-14A-1987,Houston,Clay,32,W,19870420,028,200348,2,,Hana Mandlikova,R,,AUS,25.1635865845,3,156,200572,5,,Gabriela Sabatini,R,,ARG,16.9281314168,10,68,7-5 6-4,3,QF
1987-W-WT-SUI-02A-1987,Zurich,Carpet,32,W,19871025,031,200414,1,,Steffi Graf,R,,GER,18.3655030801,1,273,200348,2,,Hana Mandlikova,R,,AUS,25.6810403833,4,131,6-2 6-2,3,F
1988-W-SL-GBR-01A-1988,Wimbledon,Grass,128,G,19880620,126,200293,2,,Martina Navratilova,L,173,USA,31.6714579055,2,240,200259,3,,Chris Evert,R,,USA,33.4976043806,3,158,6-1 4-6 7-5,3,SF
1988-W-WT-FRG-01A-1988,German Open,Clay,56,W,19880509,052,200377,2,,Helena Sukova,R,,CZE,23.2060232717,7,80,200597,8,,Mary Joe Fernandez,R,,USA,16.7227926078,20,41,7-6 6-0,3,QF
1988-W-WT-USA-07A-1988,Boca Raton,Hard,56,W,19880307,054,200572,4,,Gabriela Sabatini,R,,ARG,17.8097193703,5,118,200259,2,,Chris Evert,R,,USA,33.2101300479,3,182,6-1 7-5,3,SF
1988-W-WT-GBR-03A-1988,Brighton,Carpet,32,W,19881025,031,200414,1,,Steffi Graf,R,,GER,19.3620807666,1,320,200401,3,,Manuela Maleeva Fragniere,R,,SUI,21.6919917864,6,80,6-2 6-0,3,F
1988-W-WT-USA-25A-1988,Chicago,Carpet,28,W,19881107,027,200293,1,,Martina Navratilova,L,173,USA,32.0547570157,2,213,200259,2,,Chris Evert,R,,USA,33.8809034908,3,161,6-2 6-2,3,F
1988-W-WT-USA-01A-1988,Dallas,Hard,32,W,19880208,029,200293,1,,Martina Navratilova,L,173,USA,31.3073237509,2,227,200404,4,,Zina Garrison,U,,USA,24.2299794661,10,67,1-6 6-3 6-2,3,SF
1988-W-WT-USA-26A-1988,Virginia Slims Championships,Carpet,16,W,19881114,015,200572,4,,Gabriela Sabatini,R,,ARG,18.4996577687,4,145,200360,5,,Pam Shriver,R,,USA,26.3655030801,5,116,7-5 6-2 6-2,3,F
1989-W-SL-GBR-01A-1989,Wimbledon,Grass,128,G,19890626,125,200414,1,,Steffi Graf,R,,GER,20.0328542094,1,306,200259,4,,Chris Evert,R,,USA,34.5133470226,4,143,6-2 6-1,3,SF
1989-W-WT-USA-05A-1989,San Antonio,Hard,32,W,19890227,029,200414,1,,Steffi Graf,R,,GER,19.7070499658,1,319,200348,6,,Hana Mandlikova,R,,AUS,27.022587269,51,21,7-6 6-3,3,SF
1989-W-WT-GBR-03A-1989,Brighton,Carpet,32,W,19891023,031,200414,1,,Steffi Graf,R,,GER,20.3586584531,1,300,200652,3,,Monica Seles,L,,USA,15.8904859685,7,91,7-5 6-4,3,F
1984-W-WT-SUI-02A-1984,Zurich,Hard,32,W,19841029,028,200401,2,,Manuela Maleeva Fragniere,R,,SUI,17.7056810404,7,,200377,5,,Helena Sukova,R,,CZE,19.6796714579,12,,6-4 6-7 7-5,3,QF
1985-W-SL-AUS-01A-1985,Australian Open,Grass,64,G,19851125,054,200348,3,,Hana Mandlikova,R,,AUS,23.7645448323,,,200209,9,,Wendy Turnbull,U,,AUS,32.9965776865,,,6-3 6-4,3,R16
1985-W-SL-USA-01A-1985,US Open,Hard,128,G,19850827,122,200348,3,,Hana Mandlikova,R,,AUS,23.5154004107,,,200377,7,,Helena Sukova,R,,CZE,20.5037645448,,,7-6(4) 7-5,3,QF
1985-W-WT-USA-04A-1985,Key Biscayne,Hard,56,W,19850121,055,200259,2,,Chris Evert,R,,USA,30.0862422998,2,,200293,1,,Martina Navratilova,L,173,USA,28.2600958248,1,,6-2 6-4,3,F
1985-W-WT-CAN-01A-1985,Canadian Open,Hard,56,W,19850805,050,200348,3,,Hana Mandlikova,R,,AUS,23.4579055441,,,200572,7,,Gabriela Sabatini,R,,ARG,15.2224503765,12,,6-3 6-0,3,QF
1985-W-WT-CAN-01A-1985,Canadian Open,Hard,56,W,19850805,053,200259,1,,Chris Evert,R,,USA,30.6228610541,1,,200348,3,,Hana Mandlikova,R,,AUS,23.4579055441,,,3-6 6-2 6-4,3,SF
1985-W-WT-USA-21A-1985,Newport,Grass,32,W,19850715,030,200360,2,,Pam Shriver,R,,USA,23.0308008214,,,200209,3,,Wendy Turnbull,U,,AUS,32.6324435318,,,6-4 7-6,3,SF
1985-W-WT-SUI-02A-1985,Zurich,Hard,32,W,19851028,031,200404,3,,Zina Garrison,U,,USA,21.9493497604,9,,200348,1,,Hana Mandlikova,R,,AUS,23.6878850103,,,6-1 6-3,3,F
1986-W-SL-FRA-01A-1986,French Open,Clay,128,G,19860526,127,200259,2,,Chris Evert,R,,USA,31.4277891855,2,,200293,1,,Martina Navratilova,L,173,USA,29.6016427105,1,,2-6 6-3 6-3,3,F
1986-W-SL-GBR-01A-1986,Wimbledon,Grass,128,G,19860623,125,200293,1,,Martina Navratilova,L,173,USA,29.6783025325,1,,200572,10,,Gabriela Sabatini,R,,ARG,16.1040383299,12,,6-2 6-2,3,SF
1986-W-SL-USA-01A-1986,US Open,Hard,128,G,19860826,113,200293,1,,Martina Navratilova,L,173,USA,29.8507871321,1,,200572,11,,Gabriela Sabatini,R,,ARG,16.2765229295,11,,6-4 6-2,3,R16
1986-W-SL-USA-01A-1986,US Open,Hard,128,G,19860826,126,200377,7,,Helena Sukova,R,,CZE,21.5003422313,7,,200259,2,,Chris Evert,R,,USA,31.6769336071,2,,6-2 6-4,3,SF
1986-W-WT-USA-15A-1986,Amelia Island,Clay,56,W,19860414,051,200572,7,,Gabriela Sabatini,R,,ARG,15.9123887748,12,,200401,4,,Manuela Maleeva Fragniere,R,,SUI,19.1622176591,11,,7-6 6-4,3,QF
1986-W-WT-CAN-01A-1986,Canadian Open,Hard,56,W,19860804,054,200377,2,,Helena Sukova,R,,CZE,21.4428473648,7,,200404,4,,Zina Garrison,U,,USA,22.7159479808,12,,6-2 7-5,3,SF
1986-W-WT-USA-31A-1986,Chicago,Carpet,28,W,19861110,021,200293,1,,Martina Navratilova,L,173,USA,30.0616016427,1,,200572,6,,Gabriela Sabatini,R,,ARG,16.4873374401,10,,6-2 7-6,3,QF
1978-W-WT-GBR-02A-1978,Eastbourne,Grass,64,W,19780619,063,200293,2,,Martina Navratilova,L,173,USA,,,,200259,1,,Chris Evert,R,,USA,,,,6-4 4-6 9-7,3,F
1978-W-WT-USA-20A-1978,US Indoors,Carpet,32,W,19781009,030,200259,2,,Chris Evert,R,,USA,,,,200209,,,Wendy Turnbull,U,,AUS,,,,6-4 6-0,3,SF
1979-W-SL-GBR-01A-1979,Wimbledon,Grass,96,G,19790625,095,200293,1,,Martina Navratilova,L,173,USA,,,,200259,2,,Chris Evert,R,,USA,,,,6-4 6-4,3,F
1980-W-WT-CAN-02A-1980,Canadian Open,Hard,56,W,19800810,054,200259,2,,Chris Evert,R,,USA,,,,200360,,,Pam Shriver,R,,USA,,,,6-4 7-5,3,SF
1980-W-WT-CAN-01A-1980,Montreal,Hard,32,W,19800714,029,200293,1,,Martina Navratilova,L,173,USA,,,,200360,,,Pam Shriver,R,,USA,,,,4-6 6-1 7-5,3,SF
2009-D046,Fed Cup G1 RRC: BLR vs DEN,Hard,4,D,20090204,2,201496,,,Caroline Wozniacki,R,177,DEN,18.5653661875,13,3230,201458,,,Victoria Azarenka,R,180,BLR,19.5099247091,15,3166,6-3 6-3,3,RR
2010-W-SL-AUS-01A-2010,Australian Open,Hard,128,G,20100118,121,200033,1,,Serena Williams,R,175,USA,28.3121149897,1,9195,201458,7,,Victoria Azarenka,R,180,BLR,20.4681724846,7,4740,4-6 7-6(4) 6-2,3,QF
2010-W-PM-USA-01A-2010,Indian Wells,Hard,96,PM,20100308,091,201474,5,,Agnieszka Radwanska,R,170,POL,21.0047912389,8,3880,200108,4,,Elena Dementieva,R,180,RUS,28.3942505133,7,4855,6-4 6-3,3,QF
2010-W-PM-USA-02A-2010,Miami,Hard,96,PM,20100322,090,200748,3,,Venus Williams,R,185,USA,29.7604380561,5,5626,201474,6,,Agnieszka Radwanska,R,170,POL,21.0431211499,9,4080,6-3 6-1,3,QF
2010-W-PM-CHN-01A-2010,Beijing,Hard,60,PM,20101004,058,201329,2,,Vera Zvonareva,R,172,RUS,26.0725530459,4,5715,201419,9,,Na Li,R,172,CHN,28.6023271732,15,3230,6-3 6-3,3,SF
2011-W-PR-AUS-01A-2011,Sydney,Hard,30,P,20110110,024,200079,3,,Kim Clijsters,R,,BEL,27.5920602327,3,6355,201458,7,,Victoria Azarenka,R,180,BLR,21.4455852156,10,4235,6-3 6-2,3,QF
2008-W-T1-RUS-01A-2008,Moscow,Hard,28,T1,20081006,024,201336,2,,Dinara Safina,R,182,RUS,22.4449007529,3,3782,201320,5,,Svetlana Kuznetsova,R,174,RUS,23.2772073922,7,2920,6-4 7-5,3,QF
2008-W-WT-QAT-01A-2008,WTA Tour Championships,Hard,4,W,20081103,7,200033,3,,Serena Williams,R,175,USA,27.1047227926,3,3716,201336,2,,Dinara Safina,R,182,RUS,22.5215605749,2,3752,6-4 6-1,3,RR
2008-W-WT-QAT-01A-2008,WTA Tour Championships,Hard,4,W,20081103,9,200748,7,,Venus Williams,R,185,USA,28.3805612594,8,2522,201336,2,,Dinara Safina,R,182,RUS,22.5215605749,2,3752,7-5 6-3,3,RR
2009-W-SL-FRA-01A-2009,French Open,Clay,128,G,20090525,121,201336,1,,Dinara Safina,R,182,RUS,23.0773442847,1,9801,201458,9,,Victoria Azarenka,R,180,BLR,19.8165639973,9,4526,1-6 6-4 6-2,3,QF
2009-W-PR-CAN-01A-2009,Canadian Open,Hard,56,P,20090817,044,201345,,,Maria Sharapova,R,,RUS,22.3299110198,49,1170,201329,7,,Vera Zvonareva,R,172,RUS,24.9418206708,7,5300,6-2 7-6(3),3,R16
2013-W-PR-QAT-01A-2013,Doha,Hard,56,P,20130211,054,200033,2,,Serena Williams,R,175,USA,31.3785078713,2,9970,201345,3,,Maria Sharapova,R,,RUS,25.8179329227,3,9545,6-3 6-2,3,SF
2013-W-PR-ITA-01A-2013,Rome Italian Open,Clay,56,P,20130513,029,201594,,Q,Simona Halep,R,168,ROU,21.6262833676,64,935,201474,4,,Agnieszka Radwanska,R,170,POL,24.1861738535,4,6475,6-7(2) 6-1 6-2,3,R32
2013-W-PR-JPN-01A-2013,Tokyo,Hard,56,P,20130923,053,201520,7,,Petra Kvitova,L,183,CZE,23.5455167693,11,3170,200748,,,Venus Williams,R,185,USA,33.2676249144,63,1027,3-6 6-3 7-6(2),3,SF
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,20130930,054,201474,3,,Agnieszka Radwanska,R,170,POL,24.5694729637,4,5995,201493,7,,Angelique Kerber,L,173,GER,25.7002053388,9,3645,7-6(7) 6-4,3,QF
2011-W-SL-GBR-01A-2011,Wimbledon,Grass,128,G,20110620,102,201508,,,Petra Cetkovska,R,172,CZE,26.3600273785,81,820,201421,18,,Ana Ivanovic,R,183,SRB,23.6194387406,18,2400,6-2 7-6(0),3,R32
2011-W-PR-USA-02A-2011,Stanford,Hard,28,P,20110725,024,200033,,,Serena Williams,R,175,USA,29.826146475,169,340,201345,2,,Maria Sharapova,R,,RUS,24.2655715264,5,6141,6-1 6-3,3,QF
2011-W-PR-USA-04A-2011,Cincinnati,Hard,56,P,20110815,054,201345,4,WC,Maria Sharapova,R,,RUS,24.3230663929,7,5446,201329,2,,Vera Zvonareva,R,172,RUS,26.9349760438,2,7045,2-6 6-3 6-3,3,SF
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,20110829,113,201496,1,,Caroline Wozniacki,R,177,DEN,21.1334702259,1,9335,201320,15,,Svetlana Kuznetsova,R,174,RUS,26.1711156742,17,2481,6-7(6) 7-5 6-1,3,R16
2011-W-SL-USA-01A-2011,US Open,Hard,128,G,20110829,016,201594,,,Simona Halep,R,168,ROU,19.9206023272,53,1139,201419,6,,Na Li,R,172,CHN,29.5030800821,6,5870,6-2 7-5,3,R128
2011-D094,Fed Cup G1 PO: BLR vs POL,Hard,4,D,20110205,2,201458,,,Victoria Azarenka,R,180,BLR,21.5030800821,9,3935,201474,,,Agnieszka Radwanska,R,170,POL,21.9055441478,10,3340,7-5 7-5,3,RR
2012-W-PR-UAE-01A-2012,Dubai Open,Hard,28,P,20120220,015,201496,3,,Caroline Wozniacki,R,177,DEN,21.6125941136,4,6310,201594,,Q,Simona Halep,R,168,ROU,20.3997262149,53,1121,6-2 6-3,3,R16
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,063,201594,,,Simona Halep,R,168,ROU,20.4380561259,50,1200,201508,28,,Petra Cetkovska,R,172,CZE,27.0691307324,30,1895,6-2 6-4,3,R64
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,093,201458,1,,Victoria Azarenka,R,180,BLR,22.5954825462,1,8980,201493,18,,Angelique Kerber,L,173,GER,24.128678987,19,2465,6-4 6-3,3,SF
2012-W-PM-USA-02A-2012,Miami,Hard,96,PM,20120319,091,201496,4,,Caroline Wozniacki,R,177,DEN,21.6892539357,6,5410,200033,10,,Serena Williams,R,175,USA,30.4777549624,11,3580,6-4 6-4,3,QF
2012-W-INT-DEN-01A-2012,Copenhagen,Hard,32,I,20120409,031,201493,2,,Angelique Kerber,L,173,GER,24.2245037645,15,2775,201496,1,,Caroline Wozniacki,R,177,DEN,21.7467488022,6,5450,6-4 6-4,3,F
2012-W-PR-GER-01A-2012,Stuttgart,Clay,28,P,20120423,026,201345,2,,Maria Sharapova,R,,RUS,25.0130047912,2,7930,201520,3,,Petra Kvitova,L,183,CZE,22.1273100616,3,7095,6-4 7-6(3),3,SF
2012-W-PM-ESP-01A-2012,Madrid,Clay,64,PM,20120507,055,200033,9,,Serena Williams,R,175,USA,30.6119096509,9,4300,201496,6,,Caroline Wozniacki,R,177,DEN,21.8234086242,6,5310,1-6 6-3 6-2,3,R16
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,20120514,020,200748,,WC,Venus Williams,R,185,USA,31.9069130732,63,950,201594,,,Simona Halep,R,168,ROU,20.629705681,48,1205,6-3 6-4,3,R64
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,120,201458,2,,Victoria Azarenka,R,180,BLR,22.9021218344,2,8800,201421,14,,Ana Ivanovic,R,183,SRB,24.6351813826,14,3070,6-1 6-0,3,R16
2012-W-OL-GBR-01A-2012,Olympic London,Grass,64,O,20120730,053,200079,,,Kim Clijsters,R,,BEL,29.144421629,36,1591,201421,11,,Ana Ivanovic,R,183,SRB,24.7310061602,12,3190,6-3 6-4,3,R16
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,052,201345,5,,Maria Sharapova,R,,RUS,27.3127994524,6,4986,201594,2,,Simona Halep,R,168,ROU,22.8720054757,2,6785,3-6 6-4 6-4,3,QF
2014-W-WT-SIN-01A-2014,WTA Finals,Hard,4,W,20141020,286,201496,8,,Caroline Wozniacki,R,177,DEN,24.2765229295,8,4045,201474,6,,Agnieszka Radwanska,R,170,POL,25.6235455168,6,4441,7-5 6-3,3,RR
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,20150119,127,200033,1,,Serena Williams,R,175,USA,33.3141683778,1,8016,201345,2,,Maria Sharapova,R,,RUS,27.7535934292,2,7335,6-3 7-6(5),3,F
2015-W-PR-QAT-01A-2015,Doha,Hard,28,P,20150223,023,200748,7,,Venus Williams,R,185,USA,34.6858316222,17,2366,201474,4,,Agnieszka Radwanska,R,170,POL,25.9685147159,8,4025,6-4 1-6 6-3,3,QF
2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,20070305,041,200001,3,,Martina Hingis,R,170,SUI,26.4257357974,6,2361,201496,,WC,Caroline Wozniacki,R,177,DEN,16.6488706366,138,218,6-1 6-3,3,R64
2007-W-SL-USA-01A-2007,US Open,Hard,128,G,20070827,127,200003,1,,Justine Henin,R,167,BEL,25.2375085558,1,4692,201320,4,,Svetlana Kuznetsova,R,174,RUS,22.1656399726,4,3176,6-1 6-3,3,F
2007-W-T2-USA-04A-2007,New Haven,Hard,28,T2,20070820,013,201320,1,,Svetlana Kuznetsova,R,174,RUS,22.1464750171,4,3000,201474,,,Agnieszka Radwanska,R,170,POL,18.4558521561,32,808,4-6 6-1 6-4,3,R16
2007-W-T2-GER-01A-2007,Stuttgart,Hard,28,T2,20071001,013,200003,1,,Justine Henin,R,167,BEL,25.3333333333,1,5200,201336,,,Dinara Safina,R,182,RUS,21.4291581109,17,1665,6-4 6-1,3,R16
2007-W-T3-CAN-01A-2007,Quebec City,Hard,32,T3,20071029,009,200128,,WC,Lindsay Davenport,R,189,USA,31.3894592745,126,290,201493,7,,Angelique Kerber,L,173,GER,19.7782340862,82,399,6-3 6-3,3,R32
2008-W-SL-AUS-01A-2008,Australian Open,Hard,128,G,20080114,121,201345,5,,Maria Sharapova,R,,RUS,20.7392197125,5,2956,200003,1,,Justine Henin,R,167,BEL,25.620807666,1,6430,6-4 6-0,3,QF
2008-W-T2-UAE-01A-2008,Dubai,Hard,28,T2,20080225,027,200108,8,,Elena Dementieva,R,180,RUS,26.3627652293,11,1915,201320,2,,Svetlana Kuznetsova,R,174,RUS,22.6639288159,3,3725,4-6 6-3 6-2,3,F
2000-W-T2-USA-01A-2000,Scottsdale,Hard,27,T2,20000228,024,200128,2,,Lindsay Davenport,R,189,USA,23.7234770705,2,5190,200652,,,Monica Seles,L,,USA,26.2395619439,9,1920,6-4 6-4,3,QF
2001-W-SL-AUS-01A-2001,Australian Open,Hard,128,G,20010115,127,200077,12,,Jennifer Capriati,R,170,USA,24.7994524298,14,1638,200001,1,,Martina Hingis,R,170,SUI,20.2929500342,1,6252,6-4 6-3,3,F
2001-W-T2-AUS-01A-2001,Sydney,Hard,28,T2,20010107,025,200001,1,,Martina Hingis,R,170,SUI,20.2737850787,1,6044,200049,4,,Conchita Martinez,R,170,ESP,28.7310061602,5,2636,6-3 6-2,3,SF
2001-W-T1-ITA-01A-2001,Rome,Clay,56,T1,20010514,049,200001,1,,Martina Hingis,R,170,SUI,20.6187542779,1,5725,200017,7,,Arantxa Sanchez Vicario,R,,ESP,29.4045174538,12,1740,6-3 6-1,3,QF
1995-W-WT-USA-13A-1995,WTA Tour Championships,Carpet,16,W,19951113,015,200414,1,,Steffi Graf,R,,GER,26.4147843943,1,383,200081,,,Anke Huber,R,,GER,20.9418206708,12,110,6-1 2-6 6-1 4-6 6-3,3,F
1995-W-WT-USA-11A-1995,Oakland,Carpet,28,W,19951030,022,200128,3,,Lindsay Davenport,R,189,USA,19.3921971253,10,126,200377,7,,Helena Sukova,R,,CZE,30.6803559206,26,52,6-4 6-3,3,QF
1995-W-WT-USA-09A-1995,San Diego,Hard,48,W,19950731,046,200049,2,,Conchita Martinez,R,170,ESP,23.2881587953,4,188,200096,3,,Mary Pierce,R,178,FRA,20.5393566051,3,188,6-1 6-3,3,SF
1995-W-WT-JPN-04A-1995,Tokyo,Hard,28,W,19950919,025,200017,1,,Arantxa Sanchez Vicario,R,,ESP,23.7508555784,2,242,200572,4,,Gabriela Sabatini,R,,ARG,25.3415468857,7,153,6-3 6-3,3,SF
1995-W-WT-JPN-01A-1995,Tokyo,Carpet,28,W,19950131,023,200128,3,,Lindsay Davenport,R,189,USA,18.6447638604,6,138,200081,6,,Anke Huber,R,,GER,20.1560574949,9,100,2-6 6-4 6-2,3,QF
1996-W-SL-FRA-01A-1996,French Open,Clay,128,G,19960527,122,200049,3,,Conchita Martinez,R,170,ESP,24.1122518823,2,221,200128,9,,Lindsay Davenport,R,189,USA,19.9671457906,12,110,6-1 6-3,3,QF
1996-W-SL-GBR-01A-1996,Wimbledon,Grass,128,G,19960624,113,200414,1,,Steffi Graf,R,,GER,27.0280629706,1,326,200001,16,,Martina Hingis,R,170,SUI,15.7316906229,18,77,6-1 6-4,3,R16
1996-W-WT-USA-08A-1996,Chicago,Carpet,28,W,19961028,025,200077,,,Jennifer Capriati,R,170,USA,20.5831622177,50,30,200652,1,,Monica Seles,L,,USA,22.9048596851,1,341,6-3 6-3,3,SF
1996-W-WT-USA-08A-1996,Chicago,Carpet,28,W,19961028,027,200539,2,,Jana Novotna,R,,CZE,28.0711841205,5,166,200077,,,Jennifer Capriati,R,170,USA,20.5831622177,50,30,6-4 3-6 6-1,3,F
1996-W-WT-GER-04A-1996,Leipzig,Carpet,28,W,19960930,025,200081,4,,Anke Huber,R,,GER,21.8234086242,6,147,200414,1,,Steffi Graf,R,,GER,27.2963723477,1,326,W/O,3,SF
1996-W-WT-USA-11A-1996,WTA Tour Championships,Carpet,16,W,19961118,013,200414,1,,Steffi Graf,R,,GER,27.4305270363,1,291,200539,5,,Jana Novotna,R,,CZE,28.128678987,3,188,4-6 6-4 6-3,3,SF
1996-W-WT-ITA-01A-1996,Rome,Clay,56,W,19960506,055,200049,2,,Conchita Martinez,R,170,ESP,24.0547570157,3,223,200001,6,,Martina Hingis,R,170,SUI,15.5975359343,20,64,6-2 6-3,3,F
1996-W-WT-GER-05A-1996,Filderstadt,Hard,28,W,19961007,027,200001,8,,Martina Hingis,R,170,SUI,16.0191649555,10,107,200081,5,,Anke Huber,R,,GER,21.8425735797,5,167,6-2 3-6 6-3,3,F
1996-W-WT-JPN-01A-1996,Tokyo,Carpet,28,W,19960129,006,200001,,,Martina Hingis,R,170,SUI,15.3292265572,17,71,200572,6,,Gabriela Sabatini,R,,ARG,25.7056810404,7,142,6-3 6-4,3,R32
1996-D004,Fed Cup WG1 F: USA vs ESP,Carpet,4,D,19960928,1,200652,,,Monica Seles,L,,USA,22.8090349076,1,341,200049,,,Conchita Martinez,R,170,ESP,24.4380561259,3,193,6-2 6-4,3,RR
1997-W-SL-FRA-01A-1997,French Open,Clay,128,G,19970526,122,200652,3,,Monica Seles,L,,USA,23.4798083504,4,3329,200597,12,,Mary Joe Fernandez,R,,USA,25.7686516085,12,1995,3-6 6-2 7-5,3,QF
1991-W-SL-GBR-01A-1991,Wimbledon,Grass,128,G,19910624,127,200414,1,,Steffi Graf,R,,GER,22.0260095825,2,228,200572,2,,Gabriela Sabatini,R,,ARG,21.106091718,3,215,6-4 3-6 8-6,3,F
1991-W-WT-USA-10A-1991,Amelia Island,Clay,56,W,19910408,052,200572,2,,Gabriela Sabatini,R,,ARG,20.8952772074,4,182,200377,5,,Helena Sukova,R,,CZE,26.1190965092,13,75,6-2 6-1,3,QF
1991-W-WT-AUS-01A-1991,Sydney,Hard,56,W,19910107,054,200017,2,,Arantxa Sanchez Vicario,R,,ESP,19.0554414784,7,112,200404,4,,Zina Garrison,U,,USA,27.1430527036,10,100,6-2 7-5,3,SF
1991-W-WT-SUI-02A-1991,Zurich,Carpet,32,W,19911007,026,200377,5,,Helena Sukova,R,,CZE,26.6173853525,14,59,200539,3,,Jana Novotna,R,,CZE,23.0116358658,9,105,3-6 6-2 6-4,3,QF
1992-W-SL-AUS-01A-1992,Australian Open,Hard,128,G,19920113,123,200572,3,,Gabriela Sabatini,R,,ARG,21.6618754278,3,205,200077,5,,Jennifer Capriati,R,170,USA,15.7919233402,6,142,6-4 7-6(1),3,QF
1992-W-WT-USA-08A-1992,Hilton Head,Clay,56,W,19920330,055,200572,1,,Gabriela Sabatini,R,,ARG,21.8726899384,3,191,200049,5,,Conchita Martinez,R,170,ESP,19.9534565366,8,107,6-1 6-4,3,F
